Event Property Name,Property Type,Property Group Names,Property Description,Property Value Type,Property Schema Status,Property Required,Property Is Array,Property First Seen,Property Last Seen
state,Event Property,,,any,LIVE,False,False,2021-06-08,2025-05-23
status,Event Property,,,string,LIVE,True,False,2025-01-30,2025-06-07
string property,Event Property,,,string,LIVE,True,False,,
subId,Event Property,,,any,LIVE,False,False,2021-05-24,2025-06-06
submitted fields,Event Property,,,any,LIVE,False,False,2020-10-30,2020-12-31
subscribeOptin,Event Property,,,string,LIVE,False,False,2019-01-31,2025-06-07
success,Event Property,,boolean: true or false,any,LIVE,False,False,2018-07-03,2025-06-07
success value,Event Property,,,boolean,LIVE,False,False,2025-01-17,2025-06-07
syncWithSfdcC,Event Property,,,,UNEXPECTED,False,False,2025-01-09,2025-06-05
tag names,Event Property,,,string,LIVE,True,True,2023-04-03,2025-06-07
target url,Event Property,,,any,LIVE,False,False,2019-08-16,2020-07-31
team member,Event Property,,,any,LIVE,False,False,2019-01-24,2021-02-02
technologyCategoryC,Event Property,,,any,LIVE,False,False,2022-03-14,2023-04-17
terms and privacy,Event Property,,,string,LIVE,True,False,2024-10-03,2024-11-06
test_id,Event Property,,,,UNEXPECTED,False,False,2025-05-14,2025-05-14
test_num,Event Property,,,any,UNEXPECTED,False,False,2025-05-30,2025-05-30
text,Event Property,,,any,LIVE,False,False,2020-11-12,2025-06-07
time,Event Property,,,any,LIVE,False,False,,
timestamp,Event Property,,,any,LIVE,False,False,,
tinasemail,Event Property,,,any,LIVE,False,False,2020-09-02,2020-09-02
title,Event Property,,"title of event, pulled from Contentful card (ex. ""New York Product Workshop"")",any,LIVE,False,False,2018-07-03,2025-06-07
toggle status,Event Property,,,string,LIVE,True,False,2024-06-04,2025-06-07
topBlockIndex,Event Property,,,any,UNEXPECTED,False,False,2024-05-07,2025-01-11
topic,Event Property,,"pull in selection from the dropdown ""I have a question about...""",any,LIVE,False,False,2018-07-06,2019-07-17
tracking_url_template,Event Property,,,string,LIVE,False,False,2025-05-02,2025-06-07
type,Event Property,,,string,LIVE,True,False,2019-04-13,2025-06-07
typesOfServicesC,Event Property,,,any,LIVE,False,False,2021-08-31,2022-11-10
undefined,Event Property,,,any,LIVE,False,False,2020-05-20,2020-09-24
unexpected property count,Event Property,,,number,LIVE,False,False,2025-01-09,2025-04-14
url,Event Property,,CTA destination URL,string,LIVE,True,False,2018-07-05,2025-06-07
url.flow.source.meta,Event Property,,,,UNEXPECTED,False,False,2023-05-10,2023-05-10
url.flow.strict,Event Property,,,,UNEXPECTED,False,False,2023-05-10,2023-05-10
url.flow.value,Event Property,,,,UNEXPECTED,False,False,2023-05-10,2023-05-10
utm_campaign,Event Property,,,any,LIVE,False,False,2020-09-10,2025-06-07
utm_content,Event Property,,,any,LIVE,False,False,2020-09-10,2025-06-07
utm_medium,Event Property,,,any,LIVE,False,False,2020-09-10,2025-06-07
utm_source,Event Property,,,any,LIVE,False,False,2020-09-10,2025-06-07
utm_term,Event Property,,,any,LIVE,False,False,2020-09-10,2025-06-07
utmcontent,Event Property,,,,UNEXPECTED,False,False,2025-02-12,2025-02-13
v5PuvkWHtdIxSGGczc5hn,Event Property,,,any,LIVE,False,False,,
value,Event Property,,,string,LIVE,True,False,2021-07-29,2025-02-20
variant,Event Property,,,any,LIVE,False,False,2019-01-24,2025-06-04
venturePartner,Event Property,,,any,LIVE,False,False,2020-05-06,2020-05-06
video,Event Property,,,string,LIVE,True,False,2021-05-24,2025-06-07
video id,Event Property,,,any,LIVE,False,False,,
video name,Event Property,,,any,LIVE,False,False,,
viewportHeight,Event Property,,,any,LIVE,False,False,2024-06-28,2025-05-17
viewportWidth,Event Property,,,any,LIVE,False,False,2024-06-28,2025-05-17
w_linkedin_url__c,Event Property,,,any,LIVE,False,False,2020-06-18,2020-10-15
webinarSessionSelections,Event Property,,,any,LIVE,False,False,2020-04-14,2025-06-07
webinarSignupQuestions,Event Property,,,any,LIVE,False,False,2019-08-06,2020-02-12
website,Event Property,,,any,LIVE,False,False,2021-06-09,2023-06-29
x,Event Property,,,any,LIVE,False,False,2024-06-28,2025-05-17
y,Event Property,,,any,LIVE,False,False,2024-06-28,2025-05-17
zzz SC Product Feedback,Event Property,,,,UNEXPECTED,False,False,2024-01-17,2024-03-01
zzz SE Product Feedback,Event Property,,,,UNEXPECTED,False,False,2024-03-11,2025-03-12
zzz-Partner Contact,Event Property,,,,UNEXPECTED,False,False,2025-02-11,2025-02-25
