Action,Object Type,Object Name,Event Display Name,Object Owner,Object Description,Event Category,Tags,Event Schema Status,Event Activity,Event Hidden From Dropdowns,Event Hidden From Persona Results,Event Hidden From Pathfinder,Event Hidden From Timeline,Event Source,Event 30 Day Volume,Event 30 Day Queries,Event First Seen,Event Last Seen,Property Type,Property Group Names,Event Property Name,Property Description,Property Value Type,Property Schema Status,Property Required,Property Visibility,Property Is Array,String Property Value Min Length,String Property Value Max Length,Number Is Integer,Number Property Value Min,Number Property Value Max,Array Unique Items,Array Min Items,Array Max Items,Enum Values,Const Value,Property Regex,Property First Seen,Property Last Seen
,,,,,,,,,,,,,,,,,,,Event Property,,pricing-page-v2.version,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-12-14,2022-02-11
,,,,,,,,,,,,,,,,,,,Event Property,,scholarship-short-form.details,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-12,2023-08-16
,,,,,,,,,,,,,,,,,,,Event Property,,scholarship-short-form.name,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-09-01,2022-02-11
,,,,,,,,,,,,,,,,,,,Event Property,,scholarship-short-form.rule,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-09-01,2022-02-11
,,,,,,,,,,,,,,,,,,,Event Property,,scholarship-short-form.variant,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-09-01,2023-08-16
,,,,,,,,,,,,,,,,,,,Event Property,,scholarship-short-form.version,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-09-01,2022-02-11
IGNORE,Event,[Guides-Surveys] Guide Completed,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,5,6,2025-05-20,2025-06-06,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-12-15,2025-06-07
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is From Debug Mode,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is Last Step,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Key,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Lifecycle UUID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.domain,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.path,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Index,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Tags,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-05,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Type,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Variant ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Version,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,Event,[Guides-Surveys] Guide Dismissed,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,12,0,2025-05-20,2025-06-06,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-12-15,2025-06-07
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is From Debug Mode,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is Last Step,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Key,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Lifecycle UUID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.domain,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.path,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.query,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-06,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Index,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Tags,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-05,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Type,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Variant ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Version,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,Event,[Guides-Surveys] Guide Engaged,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,4,0,2025-06-05,2025-06-06,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-12-15,2025-06-07
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Engagement.level,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-05,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Engagement.type,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-30,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is From Debug Mode,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is Last Step,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Key,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Lifecycle UUID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.domain,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.path,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Index,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Tags,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-05,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Type,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Variant ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Version,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,Event,[Guides-Surveys] Guide Rage Closed,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,1,6,2025-06-06,2025-06-06,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-12-15,2025-06-07
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is From Debug Mode,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is Last Step,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Key,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Lifecycle UUID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.domain,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.path,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Index,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Tags,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-05,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Type,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Variant ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Version,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,Event,[Guides-Surveys] Guide Step Completed,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,4,0,2025-06-05,2025-06-06,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-12-15,2025-06-07
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is From Debug Mode,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is Last Step,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Key,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Lifecycle UUID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.domain,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.path,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Index,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Tags,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-05,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Type,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Variant ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Version,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Was Completed Via CTA,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-05,2025-06-06
IGNORE,Event,[Guides-Surveys] Guide Viewed,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,44,48,2025-05-19,2025-06-06,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-12-15,2025-06-07
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is From Debug Mode,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is Last Step,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Key,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Lifecycle UUID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.domain,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.path,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.query,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-06,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Source.properties.triggerType,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Source.type,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Index,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Tags,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-05,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Type,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Variant ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Version,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,Event,[Guides-Surveys] Survey Abandoned,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,1,0,2025-06-06,2025-06-06,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-12-15,2025-06-07
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is From Debug Mode,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is Last Step,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Key,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Lifecycle UUID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.domain,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.path,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Index,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Step Title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Survey Response,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-06,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Survey Response Number,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-06,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Survey Response String,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-06,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Tags,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-06-05,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Type,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Variant ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Version,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,Event,[Guides-Surveys] Survey Dismissed,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,3,0,2025-05-30,2025-06-06,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-12-15,2025-06-07
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is From Debug Mode,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Is Last Step,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Key,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Lifecycle UUID,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.domain,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.path,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Guides-Surveys] Page.title,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-19,2025-06-06
